Size,Weight,Sweetness,Softness,HarvestTime,Ripeness,Acidity,Peel Thickness,Banana Density,Quality
-1.7251804,1.1096416,-0.7228418,-0.9198173,-1.2843921,0.9988499,-2.77057,0.7269908117968822,6163.128663996848,0
0.43985125,-1.2448897,-2.3928478,-1.0088078,2.2075474,0.18405479,0.21650638,0.8016806147104534,92630.15120063764,1
-1.2314606,2.5201173,3.1333196,0.23460701,-1.2689768,0.38314658,0.24250652,0.3853448113304401,9118.071265103585,1
-1.5104048,-1.3710029,-2.1690083,0.71146405,-0.89053226,-1.3200353,2.7523978,0.6940341766777312,23165.149451872934,0
3.9805193,-2.3943775,0.34925565,-0.3868406,3.2661161,0.6387776,-2.8543503,0.874092193439096,69628.16487505916,1
-0.023830835,0.8905038,0.93803346,-1.1117432,-1.7490042,-0.3403161,0.83675563,0.43638380651093767,53723.72339854169,1
-0.872291,-1.7782617,0.18548582,1.3548975,-2.368435,-0.71640795,0.18536876,0.5485923508619847,71224.81727041895,0
-1.9750432,1.6864167,2.887751,-1.9866946,-0.48025194,2.8668005,2.2603836,0.16889767917608378,60214.47031803686,1
3.983843,0.7804471,-3.849763,1.6502196,2.7501268,0.60247785,1.5365365,0.735424549407303,24411.003098093377,1
-1.2726403,-4.586836,-1.7561268,0.43336377,1.4759029,5.5325203,-1.6171274,0.8635057081356665,24032.04698397857,0
-1.4091667,-3.8025756,-1.0873129,1.2632449,0.15311557,5.7075777,-3.2018347,0.06343339940387605,13923.096241918609,0
-0.66813624,-4.78428,-1.4065902,0.68299663,-5.2169,0.5772424,-0.23628205,0.025791860575749337,18095.554401295132,0
1.0967027,-1.4591702,-1.0655495,2.1261075,-0.10030357,1.4029821,-2.4376216,0.15705284155431753,92004.15507984214,1
-1.3577653,-4.349496,-1.6730603,-0.5033421,1.4806834,4.1111903,-2.3088298,0.30892620126488135,85400.2642366837,0
-1.081415,-3.2691953,-2.8426676,0.55498165,-1.9397283,-2.462294,2.7428508,0.24748261630850754,59008.42807588321,0
-4.5635715,0.049325008,-0.24845356,1.995648,-1.884695,0.11370864,2.3754668,0.914991217374737,13960.357754590093,0
0.63969207,2.5746386,1.2726414,-1.204843,0.85586405,1.4288766,1.5376071,0.05841658602453603,8552.354836556127,1
-1.1136104,0.8965297,1.0801805,-2.1255229,-1.9401122,0.58922464,0.34546474,0.219332099096047,24307.322037345733,1
0.7643351,-3.164166,-1.5035748,-0.78203374,1.5777785,0.38096008,-0.9042569,0.5712697303245349,-10.109241164241666,1
-4.211566,1.5446515,-0.3322268,-2.151898,-0.99462783,2.921428,4.4979033,0.45156066995441424,58845.03208802405,1
-0.85942465,1.0698987,0.5302465,-2.7877579,-0.68888986,2.3024104,0.0998129,0.6513205252840482,88891.36551497185,1
2.7361012,-0.03208835,-4.4418225,-0.65405315,3.431704,-0.078118086,3.6229284,0.23011713938951994,38561.63072026056,1
-1.5357847,-1.5325801,-1.4153984,0.8645174,-2.1894658,-1.020071,2.236349,0.7048650378299357,11937.513742735384,0
-1.1251339,1.6282772,-1.694002,-2.136808,-2.4274573,2.3011932,2.0414662,0.1777696780446857,34382.45190166067,1
-5.4205666,0.36406207,-0.022436695,2.6339915,-1.281228,1.2873485,1.6682531,0.3686099333439369,29695.034670266763,0
0.9483391,-1.7032235,-3.200596,0.9118238,0.093844175,-3.851828,2.5016615,0.07482802024425561,59800.22734267417,0
-1.2140914,4.615363,2.7660604,2.3032544,-0.9274766,-1.3214458,1.5335971,0.706754412382976,96111.01024789769,1
-1.2264425,-1.2172388,1.8868488,-3.3032544,-1.706496,1.8551563,1.7902805,0.49576839807415907,79397.00308965732,1
3.9498763,-1.537914,1.4835851,3.2308922,-0.61717904,4.494041,-4.071965,0.83786617376013,80428.10567391475,1
-1.6040108,0.72460353,1.2924299,-2.0330164,-3.062907,-0.08880071,-0.042922482,0.6319884331528423,79971.38141432073,1
1.0894555,-1.9993519,-2.292683,0.98268116,-2.3657618,-3.5351727,1.3254753,0.20707655028215965,8768.599104754776,0
-2.2681954,-1.8155719,-3.3632767,-1.8913523,-0.9516966,3.180078,-0.46368477,0.4860551614425562,33637.09125607148,0
-3.6740754,-0.05532505,1.5987598,-0.119849645,-3.0650182,-1.2019197,-1.6583673,0.9448830555466528,32331.216595873477,0
-2.7235105,-2.6351113,-0.75279003,-1.7072461,-1.7760997,2.2279606,-0.7552199,0.2998564305361733,62161.775015922605,0
0.32660592,-1.1733502,-0.7069412,0.9060018,-0.002983868,1.7255051,-4.439352,0.5928234148138476,-819.6764685333746,0
1.4342521,-2.9268503,-0.40937772,1.0140775,1.9086127,1.058914,-2.7499225,0.2606210025213578,47915.3054281526,1
-0.5848442,3.0816293,2.4405572,0.6704112,-0.4256061,-1.0600259,2.7174861,0.9806919238610504,82592.2835239218,1
-3.2932184,0.18770078,-0.10646014,-2.403566,-3.620743,1.8100353,2.1789126,0.4814497091080553,82919.44261306693,1
4.1849694,-3.3933365,-0.024457635,-1.0372878,1.8029054,2.062683,-0.76324207,0.20576636080536126,27734.317256501887,1
-5.3462906,0.1866964,-2.2191095,0.38104123,-3.5019083,1.9983327,-3.4147274,0.8874924043350099,59521.58776770369,0
1.0318091,1.1129675,-4.172654,3.4654157,2.0336907,-0.12201618,1.4818606,0.17213542297025108,76558.17454726635,1
-1.2647257,1.4584694,3.687035,-1.3928992,-2.271274,0.33756077,4.6158743,0.2694191640561425,15331.471417749168,1
-0.9331313,-2.46071,-3.3644896,-0.5832397,-5.215675,2.6906025,0.18203618,0.9861131768276993,21578.970736955533,0
0.2913389,2.1337047,0.10434265,-0.93177277,-0.47737563,3.7110271,4.3557134,0.752273769100609,15702.553322383766,1
1.0239567,-1.630735,-1.1613944,-0.4670275,0.339962,0.88466614,-2.1766064,0.3644175238972608,71628.1653974115,1
-1.7514393,-0.38350528,-3.26895,0.9482336,-1.746937,-1.3382366,3.890161,0.7196573603458697,23391.61251207504,0
1.4179149,-2.308653,-0.17968237,2.8437052,3.0385842,2.816888,-1.5027744,0.7537158811704542,64223.740578911435,1
-0.78407705,-2.6690605,-2.2095768,-1.8115255,-1.5286618,1.8930929,-1.5890347,0.9289168554489037,98850.11041509111,0
-1.9283744,0.9519958,1.3299526,-2.6452518,-1.0672356,2.9584136,1.4299158,0.9946995200965453,6577.130929013267,1
1.3279107,0.7254775,5.0324564,-0.58730716,0.71849054,-0.11113129,3.1671536,0.4956979253808613,10422.590745043224,1
-3.5235753,-0.9443469,-2.0961049,0.5612599,-1.3524667,2.2365694,-3.919737,0.16376797017065625,31063.31205843474,0
1.0680373,2.8296542,-6.4340215,-1.3296676,4.103614,-1.996556,4.82552,0.8625524309415045,-331.1761219932258,1
0.75697756,-0.89912635,-1.1112025,-2.8554077,-0.10339617,0.7369208,0.16855058,0.7545102981526953,13965.727358854001,0
-3.4848168,2.5387492,3.3957052,1.2500137,-3.243771,-1.4973794,4.167148,0.20679365286984774,86753.46466030106,1
-4.049581,-0.53909373,-1.7113047,-1.641571,-3.753162,-2.150637,-1.5486568,0.032222969322913686,1554.7527244050802,0
3.733625,-1.8359277,-2.2594829,0.104444705,5.0249586,1.2269161,2.4984424,0.3942898301065716,30642.419509560335,1
-2.9772847,-2.7595606,-0.4515543,2.4102201,-5.011832,0.54533106,-1.1490288,0.6290093295670326,41092.23432449228,0
-0.25735664,2.0560122,-0.3808237,-2.3409615,-1.4823081,2.8305883,2.2270832,0.6918591828238654,39052.49462892029,1
-2.981774,-0.73810756,-1.6079409,1.7176236,-2.1291757,-0.14258611,2.1273794,0.44293307406131754,25095.646070932635,0
-2.040206,-2.1111143,-0.24915834,2.0268388,-0.5166535,-2.07741,0.54311794,0.8878965798015533,57432.59837975139,0
-3.7923138,0.0043280497,-0.64854866,-3.4351325,-2.6835854,-1.4594121,0.5032513,0.6785999858319295,25621.35389872371,0
-2.314179,-0.32065642,-0.8371526,-3.2546446,-0.8751861,0.97224975,-0.83724713,0.11993822608732152,59933.95759220364,0
-1.9497926,-0.58419394,0.016443042,1.7796841,-1.5244942,0.6498559,1.1036876,0.16032312327902565,97725.0107810494,0
-0.6294473,0.9565241,3.7538605,-0.3316339,-0.47308335,1.3646452,3.2955873,0.03728538034926232,68389.9350161666,1
-2.8822045,1.8154284,0.8192225,-1.0097213,-2.4916177,-0.36855757,0.39530045,0.23363630978115546,4541.37312437166,1
-0.98269004,2.5696077,1.3444581,-1.5578496,-2.5933065,2.2707667,1.107133,0.8681636036064946,41287.29340914437,1
0.86193174,-2.4007323,-1.6029407,-0.7414746,-0.118077114,2.6441734,-1.8923786,0.638033542744386,57675.37617812815,0
-0.08776098,-6.1640387,-2.0184834,0.971945,-5.309243,0.05192863,-1.4332496,0.5706888760723428,36172.759180079054,0
-1.4896998,-3.0809104,-2.7827468,-0.02036236,3.8167841,1.5995144,-1.4994867,0.07298183334149078,13723.122518667516,1
-3.5421662,-2.4173632,-0.16877441,2.1795285,-2.5946293,-0.20170714,0.13445076,0.4225799546088721,56473.10300848015,0
-0.52591056,-0.5172725,-0.30196717,-0.6387381,-2.4686213,1.6921347,-0.6162811,0.9786547889484385,46889.21236075748,0
-1.8263059,0.0050711073,-0.7767566,-1.7447246,-2.9718502,-0.87387794,-1.5261506,0.030686288669364514,36740.99155382527,0
-0.5677109,-0.13344459,-3.4422894,-4.89521,-0.51399285,-1.0034479,-0.80105305,0.8285097533119722,2135.1978491924992,0
-2.0569012,0.2774686,-1.1526293,2.1193247,-0.30690885,-2.9070733,2.1896956,0.929320524597439,88933.16844708119,0
-2.447401,-1.7405497,-1.9337506,-0.3466932,-2.0440254,2.1261086,-1.8626773,0.39418000813189324,2867.4493569164997,0
0.2502692,2.4266376,5.9869695,2.0901,-0.57886356,-1.0254756,4.6529217,0.5826675921945293,12268.987947287338,1
-2.0464556,-1.7076453,-1.8381252,-2.3798103,-2.6426985,1.1489631,-0.47320428,0.028450067877512475,18026.13033782137,0
-1.2549896,1.156465,2.2974699,-1.7266773,-0.14339307,0.15581107,0.2752991,0.09027797928034009,15986.871101016492,1
-1.6898954,-0.71541834,-2.0192025,1.8555847,-1.0604162,-2.1442578,1.988369,0.11151083409965434,83023.33766805066,0
3.39961,-1.5179708,-2.4686735,-1.7180443,3.3203716,0.35916537,0.992778,0.2669612215684074,64344.73375953403,1
-4.9143925,-0.57612467,-0.96505165,-0.98814,-2.5582912,-0.50296146,-3.020114,0.6297083178994961,13912.887866548088,0
-2.394583,-1.2844595,-1.430961,1.4252545,-1.7606272,-0.43077365,1.7894725,0.6888416603804532,78795.14760993983,0
-2.4738173,-3.0383685,-0.9630232,2.6606503,-4.1900606,0.31384298,-1.6083075,0.03617819619013318,22014.318591624124,0
-1.1739588,-3.0291817,0.803305,0.27649906,-2.6800497,3.412943,0.26880148,0.3536829483817008,62238.706615596304,0
2.0777848,-0.19784126,-2.1087563,2.487548,0.98290414,-0.588772,-0.5872224,0.9803898139768495,92553.97081531827,1
2.1948674,-1.9025177,-1.4006592,0.1506265,4.0271864,-0.10186248,-0.49659976,0.7573944231144825,28568.555266273735,1
4.1975255,-1.504442,-2.1393647,0.7860587,-0.67980343,-0.15110111,-2.0017407,0.4721727245868297,64221.95373853866,1
-3.124026,0.99692553,-1.1166344,-0.27104303,-2.354695,0.63659865,-2.349546,0.10675342593611326,94818.82949375144,0
1.2632611,-1.0663791,-2.7528331,-0.322228,3.7692287,0.72055304,1.371588,0.21449219042725742,65933.93142204704,1
-0.82257944,-3.2795424,-1.6012747,0.521513,0.7528358,3.8532698,-3.7899323,0.7739139143426511,66294.92811203514,0
4.3273644,-1.2783407,-1.0392907,0.26022756,3.3800328,0.9583852,0.4013387,0.23131015709330904,51106.064921710466,1
-2.5901277,1.0264453,-1.0063821,-3.6846716,-1.6614053,2.3187587,1.6514829,0.13748004975613293,64348.87004400382,1
2.8711336,-2.9498062,-0.8869848,0.70782286,1.669761,0.91011417,-0.3356224,0.1827272461346543,82865.18209304247,1
-1.8000461,2.2619655,0.3490902,-1.7016886,-0.86204565,-0.0027408374,-0.4536354,0.8354338140414942,52605.12159252696,1
-0.3132854,-1.583575,-1.3766055,-0.39045417,2.260511,1.3995026,0.532255,0.6724036885478928,38364.73651706546,1
1.7172959,-0.22829823,-1.0343804,3.304761,-1.4216976,2.5416024,-3.624593,0.4131084541510883,97619.31680871076,1
3.0591607,-4.3148804,1.4602369,1.2857286,3.8129103,-0.13483298,-3.4791808,0.9367223370905657,60296.57496392811,1
-1.9573026,-0.14430614,-1.1695803,-1.9244928,-0.64737064,-0.3820822,-2.5077455,0.8665929214369168,2354.701711876858,0
-1.1497906,-5.6507993,-2.1211936,2.280781,-2.7078843,-2.4938114,-1.8343639,0.8576118867744796,29281.38628977795,0
-0.15555944,-2.1358106,-1.9299381,2.0051532,-0.85767996,1.9807343,-4.438783,0.6451977883215428,29204.064352465488,1
-1.0882905,2.1978161,4.599306,1.1894305,-1.964402,-1.8531815,2.2170224,0.3760681942888221,29456.375557993695,1
-4.1893945,-3.0624785,-0.40517998,1.7567407,-3.4125645,0.38901332,0.69780034,0.26054944690529624,74975.77669005243,0
-2.4883747,1.5834538,4.042453,-0.25080773,-2.9945555,-1.363419,1.6077085,0.4335995841998411,51364.987491516324,1
-1.5245619,0.8294973,1.610667,-1.3582894,-2.6965485,1.6442356,0.9419769,0.302972666165364,4827.640975798848,1
-1.5583111,-3.8525872,-2.3114598,1.6146067,-3.5872285,-2.6272848,0.60354495,0.4788014665350222,39872.55422222334,0
3.4135196,-1.3225397,-0.41412017,2.4386659,1.8645424,1.9335274,-1.8898032,0.9750085471195248,33262.50829191771,1
0.9466263,-3.0055516,-0.7746591,-2.8028483,-1.8819332,1.8523079,1.0533259,0.8281058096977153,54843.47604734429,0
-4.256246,3.5109212,2.2857704,1.8454834,-0.36077306,-1.9943261,4.518896,0.4731972449927869,94313.3785540681,0
2.8376837,-3.2469354,2.4894671,2.9052117,1.6716806,4.8774433,-3.286266,0.8219771036281829,67766.0995335544,1
-1.0828481,-0.18853256,-1.2290483,-2.7428105,-2.3531837,0.24868211,-0.012583441,0.8453856730789424,15043.540138274151,0
0.7926013,-0.39264473,-4.3676825,0.6234259,1.0202688,-2.0152621,3.9407465,0.8610809356618064,88542.80733453284,0
-1.8471937,2.600465,-0.9516934,1.2482872,1.7292931,0.187524,3.5225625,0.815910919997708,2386.8880666428386,0
2.3373246,-2.7330942,-1.8445215,-0.13997605,1.7296923,0.45957714,-2.0129273,0.07720222031549495,75458.2613502598,1
0.31495327,-2.114097,-0.6341018,3.6050367,-0.093384914,4.1623645,-5.2681003,0.46730019944875356,34904.09894000197,1
4.7872777,1.698456,-1.2972397,2.7987516,3.5610936,-0.19572835,2.23079,0.26683447475195865,42957.27148924349,1
1.9720807,-4.4729476,-1.7777612,-2.5243669,0.8859505,3.8037918,-1.4047873,0.36148147149398524,30326.244025537533,0
-2.516875,1.275218,2.0152376,-3.414842,-2.1327193,3.3264582,0.9234046,0.24767595193014857,90671.09667340733,1
1.7570686,-3.9802885,0.45168337,1.7363197,1.2375456,3.4805572,-5.7123947,0.6613243990684716,54752.97397887876,1
-0.8054943,-2.8703249,-1.3319149,1.4726434,-4.6508894,0.02151148,-0.24835049,0.6478175071585706,50414.00024380511,0
2.0212073,-3.8843596,0.12348127,-1.3765756,-0.36044216,3.3739214,-5.4834867,0.608567362172568,6874.0888365597975,1
-1.7839922,-3.8596585,-0.15336372,1.7685044,-3.8703263,-1.3493533,-1.2221907,0.593202123662857,1025.8694312922955,0
-2.753002,-3.7992382,-1.8233416,-0.41271722,0.16516806,3.5383148,-3.2398582,0.5203665995360327,10246.204081428432,0
-1.1412903,-0.9530375,3.2258143,-1.8709153,-3.6144998,1.7680924,3.098162,0.561395166201724,71594.30746113656,1
-3.5323508,-2.1357055,0.6872363,2.0909593,-2.838106,0.111306205,-0.5449381,0.23682439295367608,41218.22733287698,0
5.752977,1.8979677,-1.2579801,1.3012658,2.123489,-0.22026622,1.0342453,0.6470713061431216,21812.272477291976,1
-0.4772152,-2.8627975,-2.163062,-2.2631772,0.8612717,2.6030412,-1.016876,0.4533830682224044,2449.6862043840274,0
-1.6503708,2.257866,-2.6703203,1.3520458,0.5149095,-2.4095042,4.3668427,0.7320026099191057,21438.73954230596,0
-1.7309374,0.23679638,2.302955,-1.0044649,-2.7279778,1.1965094,1.8899567,0.9060565946902376,78592.25455764227,1
3.6154373,-0.35099792,-3.4545624,0.83519876,0.390944,0.62499607,1.1257417,0.8626978813849266,62348.797793220474,1
-2.436695,-4.629436,-0.8205663,-2.6786337,-2.1077178,2.144175,1.4673805,0.2715705561685908,92237.38639200786,0
-2.7880201,-4.307412,-0.6602293,1.6126051,-2.3270545,0.5527786,-0.5511868,0.7658813335825596,93486.4575357001,0
-1.5895916,-1.9299127,-1.321758,1.8475953,-2.4404392,-1.2207656,0.7732966,0.12995782299226966,88849.45721040921,0
-0.832175,-2.5657587,-0.55110127,-5.0578256,1.6148992,-0.75647074,0.9253747,0.8625997784776546,86914.42700974229,0
-2.1435506,-2.0764678,-3.1962183,-2.950806,-2.1114478,1.9633842,-0.71265745,0.9945899187190328,46053.52700011911,0
-1.5768085,1.042893,1.9204065,0.041778103,-2.2603934,-0.7584842,0.28625232,0.7314668076378267,80424.78874474438,1
2.5265226,0.19195347,-2.589358,1.3934692,0.881523,1.1178997,-0.41175428,0.18224339076368679,65091.797511596335,1
-3.090907,0.51159483,-3.8355165,-3.7025483,-1.2926096,-0.6708808,-2.2218804,0.8462906617294794,84712.52168456002,0
-3.8425696,0.03027297,-0.17040847,-2.3868687,-3.2216105,1.8191763,1.3746556,0.058203475184747,97962.31465653614,1
-1.267861,-1.3158529,-2.6651926,1.2352539,1.2383686,-5.1924005,2.8610318,0.9635949113229622,85094.02284174162,0
1.9380517,-0.987539,0.039018948,0.8285395,0.78453404,3.3114977,-3.1741314,0.3615198837883734,20335.154138990452,1
1.6108221,0.42521164,-1.220917,3.0125027,2.9912982,0.9840801,-0.637778,0.557342017392743,12503.519252407405,1
0.82197016,-1.9932197,-1.0959631,-3.0238097,-2.851693,0.39192322,-0.15109318,0.22401615361989702,52924.50662801666,0
-3.9912279,1.7912053,-0.058678195,0.011833032,0.13403186,-0.7220077,2.2568471,0.8192164169079873,38381.95237102245,1
1.0026144,1.2193352,0.8514518,-1.0278176,-0.55652285,1.1182408,3.2497482,0.9507967743354284,43965.00329170381,1
-3.7830393,1.3892187,2.0392442,1.2164373,-2.1919558,1.081846,3.2189722,0.08793316912312654,55501.10470711034,0
-1.9288819,2.4191387,-0.65390426,-1.5321555,0.1852987,1.0406057,0.42702335,0.11417565000411412,2790.6457459775806,1
-2.400536,-1.4228853,-1.2713568,1.5442772,-0.9750766,-1.3679782,1.4746342,0.8535389332978096,9002.669201923867,0
1.2897865,-0.39657646,-3.2876785,1.1442721,2.7861714,-2.5891109,1.4391576,0.9655148108656356,73524.2383963534,1
3.9650424,-1.5207344,-1.9302855,-2.45668,0.8820644,1.8811752,-0.59336025,0.20270475155041767,25980.95489316078,1
-2.0632846,-1.7960099,-0.67427444,2.3539038,-1.8856136,-1.2839668,0.44601706,0.04037550598948614,22503.63942685307,0
-3.0882897,0.48062688,-0.6712358,1.9602715,-3.4917314,-1.5524701,2.6660461,0.43844926987152033,19836.58664734837,0
-3.9732642,-0.3556447,-1.7930433,-1.0793313,-2.6098337,1.346397,-2.1542327,0.4405784842278184,86980.36684115556,0
0.23156056,-1.9647552,-1.05422,-0.44404843,-0.8756137,1.4404259,-2.3021848,0.33373820403832855,50009.44330173471,0
1.6472626,-2.3955598,-0.59478974,-0.071315564,1.7043735,0.776056,-3.4111786,0.8967636709839004,97131.57746334675,1
-1.1591831,2.3092158,5.093116,2.0538423,-2.8177102,-1.4500164,1.7524647,0.8083540141936023,1708.3303362176453,1
-2.10269,1.2775517,-2.402727,-4.239222,0.8347738,-1.7168117,-1.5926656,0.9981684325845364,71656.4731872317,0
2.788715,-1.0000136,-2.6787515,-0.3505889,3.1591501,-0.73917294,1.2096891,0.7206932141719847,98817.73919996811,1
3.083202,-2.7655666,-3.367794,0.57092744,1.0955065,-5.092244,1.709065,0.25377136898572084,18257.56388733251,0
1.8757329,-1.3283764,-1.8333126,1.2292224,2.0584733,1.0523164,-0.48059058,0.33751295902178124,26882.256330907087,1
-0.1209744,-3.954877,-1.95182,2.5234234,-3.9573152,-1.588278,-2.8018594,0.12602053231736488,16933.164900680662,0
-1.9493353,-0.8615201,0.95919627,-1.4565207,-2.7297306,-1.0290207,-0.618379,0.4955155866855022,17387.147551525188,0
-4.579376,0.921183,-0.07559286,-0.6106874,-2.9819827,-1.1548231,-2.6927547,0.32117312931649644,77599.75529829184,0
-3.6224797,-3.0431166,-3.1807017,-1.0187072,-0.44877183,4.7370443,-1.6771127,0.8273786453340565,95231.1529678753,0
-0.27047157,0.64194345,-1.5229204,0.73543906,0.29695648,-1.165059,3.6809711,0.7774232253173251,86948.99903841851,0
-3.6952412,-2.2663765,-0.7765776,-1.3366107,-0.783493,2.0779185,-1.8009765,0.8939621112780638,6410.534426972728,0
-2.217191,0.10446118,-1.3982496,3.9829848,2.9134037,1.3860109,-0.83053386,0.6081351047598004,66478.62097305468,1
-3.1844254,0.72362435,-0.7809728,0.46272522,-3.3073401,0.29142895,4.3123245,0.29515754028673347,50611.20562953423,0
-0.37083963,-2.9312053,-2.1127887,1.6798713,-1.6126302,-4.0769205,0.24923329,0.5305908308779445,97315.01452330698,0
-0.51740605,-1.595637,-1.906966,3.0591788,2.9224298,0.9640126,-0.9432328,0.4201374116910328,75644.3579789636,1
-4.773064,1.1395319,-0.1569185,-3.8864331,-1.8596754,2.7974608,1.2594439,0.4117931904798855,17319.083088416162,1
-3.422949,-1.5712866,-0.18921621,1.67707,-1.3871186,-1.2447078,1.311109,0.6761578941298609,29630.876501235605,0
3.1221204,-1.6021758,-1.2582666,1.6747196,2.676345,-0.07339491,0.12067415,0.09636059981004652,51507.21820918053,1
-2.0606506,-1.1348604,1.0420785,0.81535435,-1.1005571,-0.51526076,1.5258131,0.11496192410729977,90014.77392675162,0
-0.7476025,2.36689,-0.3305027,-1.8256065,-0.9185808,1.5221485,0.9437272,0.9860685805173492,6437.148359628562,1
-0.44299838,-3.6269975,0.8963491,0.5277277,0.058242653,2.9509947,-5.840014,0.1860061311017024,83001.37576714576,1
0.14169791,3.0429292,3.0410595,-0.1461631,-1.3673522,0.1442428,0.44321486,0.375738961477874,19117.402460989808,1
-1.110369,1.0764686,2.207399,-1.1996789,-2.0517633,0.76496065,1.0978248,0.5000759213501822,58876.870112568555,1
-1.3632307,-3.0916934,-2.2061944,-2.531875,0.6583843,2.8136892,-0.55924696,0.0933594782336965,4901.898567730495,1
